"YEAR","PLOT","PHXE","PHXEO","PHSI","PHSIO","PHDE","PHDEO","PODE","PODEO","POMA","POMAO","POIM","POIMO","PORU","PORUO","SOLA","SOLB","COIN","COINO","COBI","COBIO","IRPR","IRPRO","MYMI","MYMIO","MYDE","MYDEO","MYME","MYMEO","NOCO","NOCOO","CREM","CREMO","POBA","POBAO","MYNA","MYNAO"
1977,1,26,35,7,7,-99,-99,40,40,-99,-99,-99,-99,-99,-99,-99,43,18,18,-99,-99,5,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,2,21,34,9,12,-99,-99,25,25,-99,-99,-99,-99,-99,-99,-99,42,3,3,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,3,27,48,10,10,-99,-99,38,41,-99,-99,-99,-99,-99,-99,-99,35,3,3,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,4,13,18,2,2,-99,-99,26,27,-99,-99,-99,-99,-99,-99,-99,39,9,9,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,5,10,14,1,1,-99,-99,28,28,-99,-99,-99,-99,-99,-99,-99,45,7,7,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,6,9,11,0,0,-99,-99,30,32,-99,-99,-99,-99,-99,-99,-99,40,16,16,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,7,11,17,3,3,-99,-99,18,18,-99,-99,-99,-99,-99,-99,-99,39,18,18,-99,-99,15,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,8,24,48,7,8,-99,-99,31,35,-99,-99,-99,-99,-99,-99,-99,22,9,9,-99,-99,8,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,9,19,24,4,4,-99,-99,28,29,-99,-99,-99,-99,-99,-99,-99,19,1,1,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,10,24,30,2,27,-99,-99,30,30,-99,-99,-99,-99,-99,-99,-99,16,6,6,-99,-99,5,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,11,46,71,8,12,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,10,1,2,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,12,36,47,17,21,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,10,12,12,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,13,12,17,8,8,-99,-99,27,27,-99,-99,-99,-99,-99,-99,-99,45,23,26,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,14,17,25,3,3,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,42,19,20,-99,-99,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,15,12,17,4,4,-99,-99,11,12,-99,-99,-99,-99,-99,-99,-99,25,13,13,-99,-99,6,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,16,22,34,15,16,-99,-99,19,20,-99,-99,-99,-99,-99,-99,-99,23,15,16,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,17,24,31,1,1,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,26,15,15,-99,-99,7,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,18,46,77,31,38,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,3,16,16,-99,-99,12,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,19,27,37,27,30,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,15,20,20,-99,-99,13,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,20,39,79,18,20,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,11,17,17,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,21,32,43,22,25,-99,-99,4,5,-99,-99,-99,-99,-99,-99,-99,21,16,17,-99,-99,6,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,22,64,103,42,48,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,15,6,6,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,23,32,49,28,29,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,9,10,10,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1977,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,1,28,46,5,5,-99,-99,37,37,-99,-99,-99,-99,-99,-99,-99,-99,12,12,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,2,14,18,4,4,-99,-99,36,36,-99,-99,-99,-99,-99,-99,-99,-99,14,14,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,3,26,28,11,12,-99,-99,34,34,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,18,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,5,15,21,1,1,-99,-99,21,23,-99,-99,-99,-99,-99,-99,-99,-99,10,10,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,6,8,8,1,1,-99,-99,26,27,-99,-99,-99,-99,-99,-99,-99,-99,5,5,-99,-99,10,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,7,17,21,11,12,-99,-99,16,19,-99,-99,-99,-99,-99,-99,-99,-99,21,21,-99,-99,9,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,8,20,24,22,22,-99,-99,31,33,-99,-99,-99,-99,-99,-99,-99,-99,5,5,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,9,34,48,2,2,-99,-99,16,16,-99,-99,-99,-99,-99,-99,-99,-99,9,9,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,11,28,29,14,14,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,8,8,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,12,31,35,8,8,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,18,18,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,13,14,14,7,7,-99,-99,16,16,-99,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,5,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,14,13,15,4,4,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,10,10,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,15,7,7,0,0,-99,-99,9,9,-99,-99,-99,-99,-99,-99,-99,-99,3,3,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,16,22,27,9,9,-99,-99,9,10,-99,-99,-99,-99,-99,-99,-99,-99,5,5,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,18,47,47,18,18,-99,-99,3,4,-99,-99,-99,-99,-99,-99,-99,-99,14,14,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,19,23,23,20,20,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,11,11,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,20,28,35,37,42,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,17,17,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,21,29,32,23,25,-99,-99,4,5,-99,-99,-99,-99,-99,-99,-99,-99,12,12,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,22,17,17,12,12,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1978,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,1,36,46,18,20,-99,-99,37,37,-99,-99,-99,-99,-99,-99,-99,-99,13,13,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,2,16,23,16,20,-99,-99,40,45,-99,-99,-99,-99,-99,-99,-99,-99,37,39,-99,-99,18,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,3,31,36,28,31,-99,-99,36,37,-99,-99,-99,-99,-99,-99,-99,-99,24,24,-99,-99,5,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,5,22,33,5,7,-99,-99,29,32,-99,-99,-99,-99,-99,-99,-99,-99,9,9,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,6,14,21,2,2,-99,-99,24,26,-99,-99,-99,-99,-99,-99,-99,-99,11,11,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,7,30,40,7,7,-99,-99,28,28,-99,-99,-99,-99,-99,-99,-99,-99,18,18,-99,-99,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,8,10,10,10,10,-99,-99,23,24,-99,-99,-99,-99,-99,-99,-99,-99,9,9,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,9,23,28,4,5,-99,-99,23,23,-99,-99,-99,-99,-99,-99,-99,-99,13,13,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,11,47,62,47,62,-99,-99,17,18,-99,-99,-99,-99,-99,-99,-99,-99,8,8,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,12,28,39,28,39,-99,-99,7,12,-99,-99,-99,-99,-99,-99,-99,-99,15,15,-99,-99,9,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,13,14,18,9,12,-99,-99,25,25,-99,-99,-99,-99,-99,-99,-99,-99,16,16,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,14,28,33,8,10,-99,-99,22,24,-99,-99,-99,-99,-99,-99,-99,-99,13,13,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,15,9,14,2,2,-99,-99,19,19,-99,-99,-99,-99,-99,-99,-99,-99,16,17,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,16,14,16,12,12,-99,-99,10,10,-99,-99,-99,-99,-99,-99,-99,-99,14,14,-99,-99,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,18,52,88,49,60,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,24,24,-99,-99,12,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,19,37,48,58,64,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,15,15,-99,-99,11,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,20,38,50,38,50,-99,-99,10,10,-99,-99,-99,-99,-99,-99,-99,-99,26,26,-99,-99,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,21,34,50,45,56,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,22,22,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,22,42,52,23,26,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,-99,15,15,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1979,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,1,28,29,8,8,-99,-99,33,40,-99,-99,-99,-99,-99,-99,-99,30,7,7,-99,-99,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,2,25,33,6,7,-99,-99,24,29,-99,-99,-99,-99,-99,-99,-99,28,12,12,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,3,22,23,14,14,-99,-99,32,32,-99,-99,-99,-99,-99,-99,-99,8,2,2,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,5,13,16,1,1,-99,-99,22,25,-99,-99,-99,-99,-99,-99,-99,31,2,3,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,6,6,6,5,5,-99,-99,22,24,-99,-99,-99,-99,-99,-99,-99,46,5,5,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,7,35,47,4,4,-99,-99,12,13,-99,-99,-99,-99,-99,-99,-99,29,5,5,-99,-99,9,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,8,26,29,1,1,-99,-99,14,14,-99,-99,-99,-99,-99,-99,-99,31,3,3,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,9,11,12,0,0,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,40,5,5,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,11,69,90,29,42,-99,-99,18,19,-99,-99,-99,-99,-99,-99,-99,26,8,8,-99,-99,11,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,12,28,39,7,9,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,28,5,6,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,13,24,38,4,4,-99,-99,25,29,-99,-99,-99,-99,-99,-99,-99,34,11,12,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,14,34,51,7,9,-99,-99,11,11,-99,-99,-99,-99,-99,-99,-99,45,23,25,-99,-99,18,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,15,21,45,1,1,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,20,7,8,-99,-99,5,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,16,30,43,6,6,-99,-99,15,17,-99,-99,-99,-99,-99,-99,-99,34,18,20,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,18,45,75,45,75,-99,-99,8,9,-99,-99,-99,-99,-99,-99,-99,21,17,17,-99,-99,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,19,35,45,35,45,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,23,19,21,-99,-99,15,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,20,48,71,18,22,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,27,17,18,-99,-99,18,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,21,44,76,11,11,-99,-99,9,10,-99,-99,-99,-99,-99,-99,-99,22,13,13,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,22,32,44,9,9,-99,-99,12,13,-99,-99,-99,-99,-99,-99,-99,38,19,19,-99,-99,16,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1980,24,17,26,2,2,-99,-99,10,10,-99,-99,-99,-99,-99,-99,-99,38,7,7,-99,-99,8,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,1,22,29,6,8,-99,-99,37,54,-99,-99,-99,-99,-99,-99,-99,20,4,4,-99,-99,11,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,2,19,48,9,12,-99,-99,18,20,-99,-99,-99,-99,-99,-99,-99,29,6,6,-99,-99,11,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,3,17,22,2,2,-99,-99,13,14,-99,-99,-99,-99,-99,-99,-99,31,6,6,-99,-99,17,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,5,14,23,0,0,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,36,7,9,-99,-99,10,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,6,8,6,0,0,-99,-99,19,23,-99,-99,-99,-99,-99,-99,-99,35,4,4,-99,-99,6,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,7,27,45,8,9,-99,-99,11,11,-99,-99,-99,-99,-99,-99,-99,19,8,8,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,8,14,21,3,3,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,36,6,6,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,9,17,26,2,2,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,26,8,8,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,11,39,52,18,21,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,14,6,6,-99,-99,10,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,12,26,42,10,10,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,13,13,13,-99,-99,9,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,13,19,32,3,4,-99,-99,9,11,-99,-99,-99,-99,-99,-99,-99,36,11,13,-99,-99,2,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,14,20,27,2,2,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,26,3,3,-99,-99,17,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,15,12,12,2,2,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,22,19,21,-99,-99,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,16,14,18,3,3,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,36,4,4,-99,-99,4,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,18,27,48,3,3,-99,-99,2,4,-99,-99,-99,-99,-99,-99,-99,15,14,14,-99,-99,12,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,19,20,28,12,17,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,5,11,13,-99,-99,16,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,20,34,51,15,18,-99,-99,2,2,-99,-99,-99,-99,-99,-99,-99,14,17,20,-99,-99,14,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,21,27,45,4,4,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,15,4,4,-99,-99,8,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,22,15,17,8,8,-99,-99,6,6,-99,-99,-99,-99,-99,-99,-99,22,10,11,-99,-99,5,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1981,24,13,22,2,2,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,27,9,9,-99,-99,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,1,25,32,3,3,-99,-99,39,48,-99,-99,-99,-99,-99,-99,-99,30,14,14,-99,-99,30,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,2,25,40,19,20,-99,-99,18,22,-99,-99,-99,-99,-99,-99,-99,7,17,17,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,3,11,14,9,12,-99,-99,13,15,-99,-99,-99,-99,-99,-99,-99,8,3,3,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,5,4,5,2,2,-99,-99,14,16,-99,-99,-99,-99,-99,-99,-99,16,5,5,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,6,3,6,0,0,-99,-99,18,25,-99,-99,-99,-99,-99,-99,-99,19,7,7,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,7,13,18,2,4,-99,-99,11,12,-99,-99,-99,-99,-99,-99,-99,10,8,8,-99,-99,9,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,8,13,19,1,1,-99,-99,11,12,-99,-99,-99,-99,-99,-99,-99,23,11,11,-99,-99,12,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,9,24,38,0,0,-99,-99,15,18,-99,-99,-99,-99,-99,-99,-99,35,19,19,-99,-99,8,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,11,30,44,3,7,-99,-99,14,19,-99,-99,-99,-99,-99,-99,-99,37,27,27,-99,-99,21,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1982,12,48,69,3,3,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,15,22,22,-99,-99,16,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
